date,product,variety,origin_department,origin_province,market,market_city,min_price_per_kg,avg_price_per_kg,max_price_per_kg,volume_kg,source_x,is_synthetic_x,generated_at_x,is_outlier,temp_min_c,temp_max_c,temp_avg_c,precipitation_mm,humidity_avg,wind_speed_kmh,year,month,planted_area_ha,harvested_area_ha,production_tons,yield_tons_per_ha,distance_km,vehicle_type,max_capacity_kg,total_transport_cost,cost_per_kg,valid_from,valid_to,fuel_price_index,source_y,is_synthetic_y,generated_at_y,logistics_is_outlier,day_of_week,day_of_month,week_of_year,quarter,is_weekend,days_since_start,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_change_1d,price_change_7d,volume_lag_1,volume_lag_7,volume_rolling_mean_7,volume_rolling_mean_14,volume_change_7d,temperature_rolling_mean_7,temperature_rolling_mean_14,precipitation_rolling_sum_7,precipitation_rolling_sum_14,humidity_rolling_mean_7,target_price_next_day,target_price_next_7_days
2024-05-15,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.84,1.94,2.11,64379.42,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.53,24.46,17.5,1.2,58.8,9.65,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,15,20,2,0,135,1.2,1.18,0.92,2.11,1.68,1.0566666666666666,1.0985714285714285,1.3814285714285715,1.6273333333333333,0.2051364238280445,0.3885249649014178,0.6166666666666667,1.108695652173913,78316.71,80932.47,77668.03428571428,72741.9892857143,-0.20452915869242594,18.59,18.66,1.62,3.5900000000000003,59.012857142857136,1.89,1.6728571428571428
2024-05-16,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.79,1.89,2.03,66856.28,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.63,24.88,18.11,0.0,55.89,11.96,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,16,20,2,0,136,1.94,0.79,1.36,1.74,1.28,1.3099999999999998,1.2442857142857142,1.3692857142857142,1.6360000000000001,0.3605485239121689,0.3660068155253241,-0.02577319587628868,0.3897058823529409,64379.42,75742.2,75303.31285714285,73014.38285714286,-0.11731795485211671,18.422857142857143,18.587142857142858,2.8200000000000003,3.6100000000000003,59.097142857142856,1.35,1.7114285714285715
2024-05-17,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.27,1.35,1.46,70228.73,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.09,24.55,17.9,1.36,61.99,9.39,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,17,20,2,0,137,1.89,1.2,1.26,1.84,1.49,1.6766666666666665,1.32,1.3800000000000001,1.6563333333333334,0.43653942166392246,0.3796354526688419,-0.2857142857142856,0.0714285714285714,66856.28,72908.18,74033.89571428571,73027.76428571428,-0.036751020255888944,18.354285714285716,18.587857142857143,1.54,3.6100000000000003,58.09571428571428,1.48,1.7699999999999998
2024-05-18,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.38,1.48,1.61,68787.88,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.5,25.14,18.16,0.0,59.78,10.31,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,18,20,2,1,138,1.35,1.94,0.98,1.56,1.84,1.7266666666666666,1.332857142857143,1.3450000000000002,1.6516666666666666,0.4358024891207193,0.355803532649907,0.0962962962962961,0.510204081632653,70228.73,73930.74,73651.11714285714,73481.44428571429,-0.06956321551765887,18.28,18.495714285714286,2.9000000000000004,4.970000000000001,58.47571428571428,1.75,1.7885714285714287
2024-05-19,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.63,1.75,1.93,66681.44,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.91,25.76,19.08,0.0,60.83,8.47,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,19,20,2,1,139,1.48,1.89,1.18,1.82,1.76,1.5733333333333335,1.4042857142857141,1.3392857142857142,1.6396666666666666,0.4084465343574065,0.3527139674823531,0.18243243243243246,0.48305084745762716,68787.88,74978.28,72916.42285714285,73566.54428571429,-0.1106565794787503,18.184285714285714,18.43357142857143,2.9000000000000004,4.970000000000001,58.99571428571429,1.4,1.8714285714285714
2024-05-20,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.32,1.4,1.52,67566.15,SYNTHETIC_GENERATOR,True,2026-06-30,False,12.45,24.99,18.33,0.0,60.78,11.61,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,20,21,2,0,140,1.75,1.35,0.79,1.15,1.91,1.5266666666666666,1.4857142857142855,1.3342857142857143,1.6393333333333333,0.4130721140776457,0.345803730142142,-0.20000000000000007,0.7721518987341771,66681.44,86867.66,71731.16,73660.93714285715,-0.22219442770761877,18.17142857142857,18.437142857142856,2.9000000000000004,4.970000000000001,59.51714285714286,1.63,1.9742857142857144
2024-05-21,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.55,1.63,1.74,67818.51,SYNTHETIC_GENERATOR,True,2026-06-30,False,13.11,26.36,19.87,0.36,55.88,11.95,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,21,21,2,0,141,1.4,1.48,1.2,1.43,1.66,1.5433333333333332,1.5728571428571427,1.352142857142857,1.6223333333333334,0.28692126014607744,0.3419891714756375,0.16428571428571437,0.3583333333333334,67566.15,78316.71,68973.80142857143,73064.06000000001,-0.1340480211694287,18.14857142857143,18.440714285714286,2.5600000000000005,4.18,59.868571428571435,2.21,2.031428571428571
2024-05-22,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,2.04,2.21,2.36,61071.92,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.23,24.56,17.71,0.0,53.94,8.91,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,22,21,2,0,142,1.63,1.75,1.94,0.92,1.99,1.593333333333333,1.6342857142857141,1.3664285714285713,1.6213333333333333,0.2351493952687125,0.3495845257721518,0.35582822085889587,0.1391752577319587,67818.51,64379.42,67474.05857142857,72571.04642857143,-0.051375113351440516,18.42142857142857,18.505714285714284,2.9200000000000004,4.54,59.13571428571429,2.16,2.0314285714285716
2024-05-23,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,2.02,2.16,2.31,59122.92,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.45,24.68,18.1,0.0,58.66,8.0,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,23,21,2,0,143,2.21,1.4,1.89,1.36,1.94,1.7466666666666668,1.6728571428571428,1.4585714285714284,1.628666666666667,0.30532574330346324,0.3904801214847242,-0.02262443438914019,0.14285714285714302,61071.92,66856.28,67001.55857142857,71152.43571428572,-0.11567140738312098,18.451428571428572,18.437142857142856,1.7200000000000002,4.54,58.441428571428574,1.76,2.0100000000000002
2024-05-24,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.67,1.76,1.87,61812.62,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.82,24.9,17.85,0.0,58.6,12.81,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,24,21,2,0,144,2.16,1.63,1.35,1.26,2.19,2.0,1.7114285714285715,1.5157142857142856,1.636,0.3509714409762637,0.4313434163832139,-0.18518518518518523,0.3037037037037036,59122.92,70228.73,65896.79285714285,69965.3442857143,-0.11983856179657515,18.45,18.402142857142856,1.7200000000000002,3.26,58.83714285714286,1.61,1.977142857142857
2024-05-25,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.5,1.61,1.73,64861.57,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.26,24.43,17.64,0.0,55.6,10.25,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,25,21,2,1,145,1.76,2.21,1.48,0.98,2.33,2.0433333333333334,1.7699999999999998,1.5514285714285716,1.6216666666666666,0.3127299154222412,0.42923648032751816,-0.08522727272727271,0.08783783783783794,61812.62,68787.88,64694.49142857142,69172.80428571429,-0.0570785144127135,18.442857142857143,18.361428571428572,0.36,3.26,58.35285714285715,2.33,2.0
2024-05-26,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,2.23,2.33,2.47,57780.22,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.58,25.56,18.78,0.0,56.71,9.84,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,26,21,2,1,146,1.61,2.16,1.75,1.18,1.72,1.8433333333333335,1.7885714285714287,1.5964285714285715,1.5976666666666666,0.29605340573555483,0.3964963312053978,0.44720496894409933,0.3314285714285714,64861.57,66681.44,64133.58999999999,68525.00642857143,-0.13348871889989178,18.368571428571425,18.27642857142857,0.36,3.26,57.755714285714284,2.12,1.8828571428571428
2024-05-27,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.99,2.12,2.25,63732.07,SYNTHETIC_GENERATOR,True,2026-06-30,False,9.99,23.64,16.98,2.94,62.71,12.05,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,27,22,2,0,147,2.33,1.76,1.4,0.79,1.88,1.9000000000000001,1.8714285714285714,1.6785714285714286,1.6179999999999999,0.35811676733660547,0.4218978575411377,-0.0901287553648068,0.5142857142857145,57780.22,67566.15,62861.98714285714,67296.57357142857,-0.05674557452215345,18.325714285714287,18.248571428571427,0.36,3.26,57.167142857142856,2.03,1.8285714285714287
2024-05-28,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.92,2.03,2.17,61343.6,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.98,24.58,17.14,0.0,55.65,10.42,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,28,22,2,0,148,2.12,1.61,1.63,1.2,1.6,2.02,1.9742857142857144,1.7735714285714284,1.6260000000000001,0.29859990750485055,0.350046307768583,-0.0424528301886794,0.24539877300613488,63732.07,67818.51,62314.26142857143,65644.03142857143,-0.09547408222327503,18.132857142857144,18.140714285714285,3.3,5.859999999999999,57.442857142857136,2.21,1.7957142857142856
2024-05-29,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,2.02,2.21,2.43,58288.96,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.43,23.62,17.01,1.15,55.62,8.8,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,29,22,2,0,149,2.03,2.33,2.21,1.94,1.82,2.16,2.031428571428571,1.832857142857143,1.6403333333333334,0.2571269836370461,0.31384534582959966,0.08866995073891637,0.0,61343.6,61071.92,61389.27428571428,64431.66642857143,-0.04556856899209982,17.742857142857144,18.08214285714286,2.94,5.859999999999999,57.410000000000004,2.01,1.7557142857142856
2024-05-30,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.88,2.01,2.12,64723.17,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.09,23.01,16.38,0.0,51.6,10.49,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,30,22,2,0,150,2.21,2.12,2.16,1.89,2.39,2.1199999999999997,2.0314285714285716,1.852142857142857,1.6533333333333333,0.2571269836370461,0.3288716974848905,-0.09049773755656121,-0.06944444444444464,58288.96,59122.92,60991.70857142857,63996.633571428574,0.09472214836479664,17.642857142857142,18.047142857142855,4.09,5.81,57.64999999999999,1.53,1.7328571428571429
2024-05-31,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.45,1.53,1.68,65721.39,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.66,25.01,18.15,0.0,54.56,9.9,2024,5,1053.97,963.12,19175.72,19.91,310.0,Truck,10000.0,2700.0,0.27,2024-05-01,2024-05-31,1.097,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,31,22,2,0,151,2.01,2.03,1.76,1.35,2.11,2.0833333333333335,2.0100000000000002,1.8607142857142858,1.6406666666666667,0.2507987240796895,0.3314876557793153,-0.23880597014925364,-0.13068181818181812,64723.17,61812.62,61791.74428571429,63844.26857142857,0.06323579230260745,17.39714285714286,17.923571428571428,4.09,5.81,56.64142857142857,1.77,1.7185714285714286
2024-06-01,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,,1.67,1.77,1.94,64413.07,SYNTHETIC_GENERATOR,True,2026-06-30,False,12.33,24.6,18.71,1.5,58.87,10.63,2024,6,1049.82,951.66,18414.62,19.35,,,,,,,,,,,,,5,1,22,2,1,152,1.53,2.21,1.61,1.48,1.74,1.9166666666666667,1.977142857142857,1.8735714285714287,1.6213333333333333,0.29937235931830786,0.3131381396532438,0.1568627450980391,0.0993788819875776,65721.39,64861.57,62350.14,63522.315714285716,-0.006914726239281577,17.44,17.94142857142857,4.09,4.449999999999999,56.06428571428571,1.51,1.6999999999999997
2024-06-03,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.43,1.51,1.61,71638.76,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.86,24.48,17.53,1.13,56.18,6.28,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,3,23,2,0,154,1.77,2.01,2.33,1.75,1.84,1.7699999999999998,2.0,1.8942857142857144,1.6223333333333332,0.27147743920996514,0.29411442790739895,-0.14689265536723162,-0.351931330472103,64413.07,57780.22,62286.06857142857,63209.82928571429,0.2398492079123269,17.592857142857145,17.98071428571429,5.59,5.949999999999999,56.53142857142858,1.74,1.637142857142857
2024-06-04,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.62,1.74,1.87,68084.29,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.94,23.83,17.04,0.0,53.815,11.42,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,4,23,2,0,155,1.51,1.53,2.12,1.4,1.56,1.6033333333333335,1.8828571428571428,1.877142857142857,1.6113333333333335,0.28205875780968787,0.3097499878047695,0.15231788079470188,-0.179245283018868,71638.76,63732.07,64265.85999999999,63563.92357142857,0.06828932435428503,17.414285714285715,17.87,6.72,7.079999999999999,56.455714285714286,1.8,1.5814285714285714
2024-06-05,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.71,1.8,1.97,68031.49,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.81,24.83,18.57,0.0,51.45,11.62,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,5,23,2,0,156,1.74,1.77,2.03,1.63,1.82,1.6733333333333331,1.8285714285714287,1.9014285714285715,1.6173333333333333,0.2648539579610257,0.28150303025714646,0.034482758620689724,-0.1133004926108373,68084.29,61343.6,64887.6057142857,63600.93357142858,0.10902343520758495,17.422857142857143,17.777857142857144,3.78,7.08,55.185,1.93,1.522857142857143
2024-06-06,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.79,1.93,2.07,66336.69,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.86,23.98,17.85,0.0,56.19,10.42,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,6,23,2,0,157,1.8,1.51,2.21,2.21,1.15,1.6833333333333336,1.7957142857142856,1.9135714285714287,1.6166666666666667,0.2495233551431744,0.2724139142175754,0.07222222222222219,-0.12669683257918551,68031.49,58288.96,65843.01857142858,63616.14642857143,0.1380661106322707,17.627142857142857,17.685,3.78,6.72,54.584999999999994,1.85,1.4800000000000002
2024-06-07,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.74,1.85,1.99,63307.29,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.33,24.09,16.98,0.0,51.49,7.47,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,7,23,2,0,158,1.93,1.74,2.01,2.16,1.43,1.8233333333333333,1.7557142857142856,1.8935714285714287,1.6426666666666667,0.1865348173806713,0.258921049530759,-0.041450777202072464,-0.0796019900497511,66336.69,64723.17,66992.69428571429,63992.201428571425,-0.02187593716438796,17.747142857142855,17.695,2.63,6.72,54.666428571428575,1.43,1.3857142857142857
2024-06-08,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.35,1.43,1.53,73485.9,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.56,24.07,17.56,0.0,57.64,11.58,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,8,23,2,1,159,1.85,1.8,1.53,1.76,0.92,1.86,1.7328571428571429,1.8714285714285714,1.6566666666666667,0.1577671581492127,0.24738189545276357,-0.22702702702702715,-0.06535947712418311,63307.29,65721.39,66790.42571428571,64291.085,0.11814281469092469,17.832857142857144,17.615000000000002,2.63,6.72,54.65071428571429,1.64,1.4214285714285713
2024-06-09,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.51,1.64,1.76,76827.07,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.14,24.47,17.96,0.0,52.59,11.92,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,9,23,2,1,160,1.43,1.93,1.77,1.61,1.36,1.7366666666666666,1.7185714285714286,1.8478571428571426,1.6736666666666666,0.1818816988620763,0.273191355067316,0.14685314685314688,-0.07344632768361592,73485.9,64413.07,67899.64142857143,65124.89071428571,0.19272486158476854,17.74857142857143,17.594285714285714,2.63,6.72,55.090714285714284,1.07,1.375714285714286
2024-06-10,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,0.99,1.07,1.17,84742.74,SYNTHETIC_GENERATOR,True,2026-06-30,False,12.37,25.49,19.14,3.21,58.39,11.34,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,10,24,2,0,161,1.64,1.85,1.51,2.33,1.26,1.64,1.6999999999999997,1.8499999999999999,1.683,0.18239152027073366,0.27129319932501045,-0.3475609756097561,-0.2913907284768211,76827.07,71638.76,69673.06999999999,65979.56928571429,0.18291745976619378,17.64142857142857,17.61714285714286,1.13,6.72,54.19357142857143,1.35,1.4728571428571429
2024-06-11,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.27,1.35,1.45,72480.82,SYNTHETIC_GENERATOR,True,2026-06-30,False,12.88,26.12,19.79,0.0,58.79,10.12,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,11,24,2,0,162,1.07,1.43,1.74,2.12,0.98,1.38,1.637142857142857,1.76,1.6766666666666667,0.29797730818047113,0.30651891646984203,0.26168224299065423,-0.22413793103448265,84742.74,68084.29,71545.06714285715,67905.46357142857,0.06457480866731546,17.87142857142857,17.642857142857142,3.21,9.93,54.50928571428572,1.39,1.6057142857142856
2024-06-12,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.27,1.39,1.5,73231.18,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.08,23.14,16.92,0.0,54.25,11.23,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,12,24,2,0,163,1.35,1.64,1.8,2.03,1.18,1.3533333333333335,1.5814285714285714,1.705,1.6889999999999998,0.3116851280501249,0.306035442894597,0.02962962962962945,-0.22777777777777786,72480.82,68031.49,72173.14285714287,68530.37428571428,0.0764306352837485,18.264285714285716,17.84357142857143,3.21,6.99,55.21999999999999,1.63,1.7557142857142856
2024-06-13,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.49,1.63,1.77,69029.93,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.23,24.4,17.86,0.0,52.18,10.08,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,13,24,2,0,164,1.39,1.07,1.93,2.21,0.79,1.2700000000000002,1.522857142857143,1.6592857142857143,1.696,0.3021431385791846,0.3015208701977941,0.17266187050359716,-0.15544041450777202,73231.18,66336.69,72915.95571428571,69379.48714285714,0.04059955358037892,18.02857142857143,17.827857142857145,3.21,6.99,55.620000000000005,1.19,1.8357142857142854
2024-06-14,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.11,1.19,1.29,77413.8,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.55,23.41,16.64,0.0,52.69,8.91,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,14,24,2,0,165,1.63,1.35,1.85,2.01,1.2,1.4566666666666668,1.4800000000000002,1.617857142857143,1.724,0.2518597493315236,0.25652046166484876,-0.26993865030674846,-0.3567567567567568,69029.93,63307.29,73300.70428571428,70146.69928571429,0.2228259968164803,18.03,17.888571428571428,3.21,5.84,55.04714285714285,1.68,1.9885714285714282
2024-06-15,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.59,1.68,1.79,73206.97,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.99,23.93,17.56,0.0,57.12,9.57,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,15,24,2,1,166,1.19,1.39,1.43,1.53,1.94,1.4033333333333333,1.3857142857142857,1.5592857142857142,1.7236666666666667,0.21038513436531142,0.2536946767494126,0.41176470588235303,0.1748251748251748,77413.8,73485.9,75315.92,71053.17285714285,-0.0037956941399641675,17.981428571428573,17.90714285714286,3.21,5.84,55.21857142857142,1.32,2.0628571428571427
2024-06-16,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.23,1.32,1.42,74260.43,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.02,24.07,17.63,6.56,60.87,10.82,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,16,24,2,1,167,1.68,1.63,1.64,1.77,1.89,1.5,1.4214285714285713,1.5699999999999998,1.7149999999999999,0.238497279609134,0.25552359517725093,-0.2142857142857142,-0.19512195121951215,73206.97,76827.07,75276.07285714286,71587.85714285714,-0.03340801621095291,17.981428571428573,17.865000000000002,3.21,5.84,55.144285714285715,1.75,2.1685714285714286
2024-06-17,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,1.62,1.75,1.85,70540.35,SYNTHETIC_GENERATOR,True,2026-06-30,False,11.76,24.36,18.43,0.0,56.31,10.24,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,17,25,2,0,168,1.32,1.19,1.07,1.51,1.35,1.3966666666666667,1.375714285714286,1.5378571428571426,1.696,0.2195341387922242,0.25673028563151545,0.3257575757575757,0.6355140186915886,74260.43,84742.74,74909.41,72291.24,-0.16759417974920332,17.934285714285714,17.787857142857142,9.77,10.899999999999999,56.32714285714285,2.28,2.2085714285714286
2024-06-18,Papa,Yungay,Junin,Huancayo,Gran Mercado Mayorista De Lima,Lima,2.12,2.28,2.46,63702.13,SYNTHETIC_GENERATOR,True,2026-06-30,False,10.15,23.42,17.15,6.69,62.41,9.13,2024,6,1049.82,951.66,18414.62,19.35,310.0,Truck,10000.0,2800.0,0.28,2024-06-01,2024-06-30,1.102,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,18,25,2,0,169,1.75,1.68,1.35,1.74,1.48,1.5833333333333333,1.4728571428571429,1.555,1.7093333333333334,0.21203099503880907,0.26267118960052277,0.3028571428571427,0.6888888888888887,70540.35,72480.82,72880.49714285714,72212.78214285713,-0.12111742113292878,17.832857142857144,17.85214285714286,6.56,9.77,56.029999999999994,2.44,2.1914285714285713
